show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description;cover_url;imdb_id;tmdb_id;tmdb_popularity;tmdb_score;tmdb_votes
tmdb_402900;Movie;Ocean's Eight;Gary Ross;Sandra Bullock, Cate Blanchett, Anne Hathaway, Mindy Kaling, Sarah Paulson, Awkwafina, Rihanna, Helena Bonham Carter, Richard Armitage, James Corden;US;2018-06-07;2018;PG-13;111 min;Crime, Comedy, Action;Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.;https://image.tmdb.org/t/p/w500/MvYpKlpFukTivnlBhizGbkAe3v.jpg;tt5164214;402900;8.0654;6.964;8647
tmdb_535389;Movie;The Great Battle;Kim Kwang-sik;Zo In-sung, Nam Joo-hyuk, Park Sung-woong, Bae Sung-woo, Um Tae-goo, Kim Seol-hyun, Park Byung-eun, Oh Dae-hwan, Jung Eun-chae, Yu Oh-seong;KR;2018-09-19;2018;PG-13;135 min;War, History, Action;Kingdom of Goguryeo, ancient Korea, 645. The ruthless Emperor Taizong of Tang invades the country and leads his armies towards the capital, achieving one victory after another, but on his way is the stronghold of Ansi, protected by General Yang Man-chu, who will do everything possible to stop the invasion, even if his troops are outnumbered by thousands of enemies.;https://image.tmdb.org/t/p/w500/gv5ByLHZfn7MUKpjJovRTr5URGg.jpg;tt6931414;535389;7.9935;6.765;183
tmdb_424783;Movie;Bumblebee;Travis Knight;Dylan O'Brien, Hailee Steinfeld, John Cena, Jorge Lendeborg Jr., John Ortiz, Stephen Schneider, Jason Ian Drucker, Pamela Adlon, Len Cariou, Glynn Turman;CN, US;2018-11-22;2018;PG-13;114 min;Action, Adventure, Science Fiction;On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.;https://image.tmdb.org/t/p/w500/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg;tt4701182;424783;7.9917;6.72;6489
tmdb_417670;Movie;Loro 1;Paolo Sorrentino;Toni Servillo, Elena Sofia Ricci, Riccardo Scamarcio, Kasia Smutniak, Ricky Memphis, Euridice Axén, Fabrizio Bentivoglio, Roberto De Francesco, Dario Cantarelli, Anna Bonaiuto;FR, IT;2018-04-24;2018;PG-13;104 min;Drama;"""Loro"", in two parts, is a period movie that chronicles, as a fiction story, events likely happened in Italy (or even made up) between 2006 and 2010.  ""Loro"" wants to suggest in portraits and glimps, through a composite constellation of characters, a moment in history, now definitively ended, which can be described in a very summary picture of the events as amoral, decadent but extraordinarily alive.  Additionally, ""Loro"" wishes to tell the story of some Italians, fresh and ancient people at the same time: souls from a modern imaginary Purgatory who, moved by heterogeneous intents like ambition, admiration, affection, curiosity, personal interests, establish to try and orbit around the walking Paradise that is the man named Silvio Berlusconi.";https://image.tmdb.org/t/p/w500/jGuYfMTTz3oWLGF5zjE9Bhk5Yxy.jpg;tt6748466;417670;7.9901;6.79;542
tmdb_401981;Movie;Red Sparrow;Francis Lawrence;Jennifer Lawrence, Joel Edgerton, Matthias Schoenaerts, Charlotte Rampling, Jeremy Irons, Ciarán Hinds, Joely Richardson, Mary-Louise Parker, Bill Camp, Douglas Hodge;US;2018-02-15;2018;PG-13;140 min;Thriller, Mystery;Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust.;https://image.tmdb.org/t/p/w500/cdefNr6aS00IwVbSlxdFJnfmzKh.jpg;tt2873282;401981;7.9508;6.534;6263
tmdb_297802;Movie;Aquaman;James Wan;Jason Momoa, Amber Heard, Willem Dafoe, Patrick Wilson, Nicole Kidman, Dolph Lundgren, Yahya Abdul-Mateen II, Temuera Morrison, Ludi Lin, Michael Beach;US;2018-12-07;2018;PG-13;143 min;Action, Adventure, Fantasy;Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.;https://image.tmdb.org/t/p/w500/ufl63EFcc5XpByEV2Ecdw6WJZAI.jpg;tt1477834;297802;7.947;6.869;14687
tmdb_399402;Movie;Hunter Killer;Donovan Marsh;Gerard Butler, Gary Oldman, Toby Stephens, Common, Linda Cardellini, David Gyasi, Gabriel Chavarria, Ryan McPartlin, Carter MacIntyre, Zane Holtz;FR, US;2018-10-19;2018;PG-13;121 min;Action, Adventure, Thriller;Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.;https://image.tmdb.org/t/p/w500/ng7ukqGaSHOuJZ4GwLJP6AH9ixc.jpg;tt1846589;399402;7.8586;6.899;2316
tmdb_533223;Movie;Intrusive Thoughts;Daniel Ruczko;Kristen DeVore Rakes, Whit Kunschik, Antonio Leon, Jayme Lynn Evans, Larry Cedar, Daniel Ruczko, Kenneth Miller, Oliver Gallegos, Jodi Lynn Thomas, Brytnee Ratledge;US;2018-07-01;2018;PG-13;26 min;Thriller, Horror;Intrusive Thoughts starring Kenneth Miller, Larry Cedar, and Kristen DeVore Rakes. A young woman tortured by jealousy is waiting for her husband to return from work, while holding on to her last bit of sanity.;https://image.tmdb.org/t/p/w500/bZBPcKcjDZFpyOHqnRwzCLPo881.jpg;tt3906502;533223;7.8144;0.0;0
tmdb_535170;Movie;The Island;Huang Bo;Huang Bo, Shu Qi, Wang Baoqiang, Zhang Yixing, Yu Hewei, Hao Wenting, Wang Xun, Li Qinqin, Li Youlin, Liu Yanqing;CN;2018-08-10;2018;PG-13;134 min;Comedy, Drama, Mystery;A cataclysmic event causes a man, who dreams of winning the lottery, to become stranded on an island with his co-workers.;https://image.tmdb.org/t/p/w500/gHCKsCcjGwERPGvZa4JUrfKbi2F.jpg;tt8755316;535170;7.8077;6.59;94
tmdb_535618;Movie;Still Life of Memories;Hitoshi Yazaki;Masanobu Ando, Natsuko Kobayashi, Rima Matsuda, Vivienne Sato, Kiyomi Itō, Misa Wada, Sally Mizuno, Inuhiko Yomota, Misato Arima, Aoi Kiyokawa;JP;2018-07-21;2018;PG-13;107 min;Drama, Romance;Haruma is an up-and-coming photographer who is getting full exposure at a photo exhibition in a Tokyo photo gallery. Rei, a beautiful curator at the Yamanashi Prefectural Art Museum, is fascinated by the photos she sees and calls Haruma to request a photo-shoot with an intimate part of herself as the subject. The only rules to this shoot are that no questions must be asked and Rei will be given the negatives. Haruma is initially surprised but goes along with the job, however, Haruma’s pregnant girlfriend Natsumi grows frustrated over being kept in the dark about their work and jealousy develops in their relationship as passions blow up.;https://image.tmdb.org/t/p/w500/kqL9PwGn58tiV6zv4AAS3FyP9de.jpg;tt8679036;535618;7.7872;4.143;14
tmdb_569947;Movie;Kung Fu Monster;Andrew Lau Wai-Keung;Louis Koo, Zhou Dongyu, Chen Xuedong, Bea Hayden Kuo, Bao Bei'er, Alex Fong Chung-Sun, Wu Yue, Ken Lo Wai-Kwong, Fiona Sit Hoi-Kei, Sam Lee;CN, HK;2018-12-21;2018;PG-13;104 min;Action, Fantasy, Adventure;In the waning years of the Ming Dynasty, the Bruneian Empire offers a rare creature to the nation as a gift. Ocean, a member of the Imperial Secret Police, has been tasked to tame the beast. Though the furry beast appears ferocious on the outside, Ocean discovers that it is kind by nature. Not wanting to turn the beast into a killing machine on the battlefield, Ocean secretly releases the beast into the wild and elopes with Frigid, the daughter of a man executed on false charges.;https://image.tmdb.org/t/p/w500/d1YxmogQ5yda3PmsOFMyrE8KY4y.jpg;tt9378850;569947;7.7476;5.2;18
tmdb_633188;Movie;Painting Life;Bijukumar Damodaran;Prakash Bare, Shankar Ramakrishnan, Meera Vasudevan, Ravi Singh, Geetanjali Thapa;IN, US;2018-10-27;2018;PG-13;145 min;Drama;A Bollywood filmmaker and his crew gets stranded in a remote Himalayan village due to torrential downpours. How the intense experiences under siege, affect the filmmaker's thoughts and priorities forms the central theme of the film.;https://image.tmdb.org/t/p/w500/5qr3QnnRGV6dCilfftQL8byCWN5.jpg;tt8032752;633188;7.7327;0.0;0
tmdb_268896;Movie;Pacific Rim: Uprising;Steven S. DeKnight;John Boyega, Scott Eastwood, Cailee Spaeny, Jing Tian, Rinko Kikuchi, Burn Gorman, Adria Arjona, Max Zhang, Charlie Day, Madeleine McGraw;US;2018-03-21;2018;PG-13;111 min;Action, Fantasy, Science Fiction, Adventure;It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.;https://image.tmdb.org/t/p/w500/nFWhttU8PM50t25NPdy7PE7rv3G.jpg;tt2557478;268896;7.72;6.13;5214
tmdb_498934;Movie;Liverleaf;Eisuke Naito;Anna Yamada, Hiroya Shimizu, Rinka Otani, Rena Ohtsuka, Seina Nakata, Ayaka Konno, Arisa Sakura, Kenshin Endo, Kazuki Otomo, Masato Endo;JP;2018-04-07;2018;PG-13;114 min;Horror, Thriller, Drama;The story follows Nozaki Haruka, a middle school student who transfers to a new school in a small town because of her father's work. Unfortunately, she becomes a victim of horrific bullying, but since the school will be closing in 2 months after graduation, no one is willing to help her.;https://image.tmdb.org/t/p/w500/4YmCpOIlBr9gvPnHNqQfzSlcbOY.jpg;tt7155170;498934;7.6789;6.309;68
tmdb_476299;Movie;Ghostland;Pascal Laugier;Crystal Reed, Mylène Farmer, Anastasia Phillips, Emilia Jones, Taylor Hickson, Rob Archer, Adam Hurtig, Alicia Johnston, Erik Athavale, Kevin Power;CA, FR;2018-03-14;2018;PG-13;91 min;Horror, Mystery, Thriller;A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange...;https://image.tmdb.org/t/p/w500/ma9gY6OikBev8MsMaeA6h2EIdGo.jpg;tt6195094;476299;7.6593;7.391;2588
tmdb_496524;Movie;Simmba;Rohit Shetty;Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana, Ashwini Kalsekar, Vijay Patkar, Neha Mahajan, Arun Nalawade, Uday Tikekar, Anil Charanjeett;IN;2018-12-28;2018;PG-13;159 min;Action, Comedy, Drama;A corrupt police officer enjoys all the perks of being an immoral and unethical police officer until an event which transforms his life completely and forces him to choose the righteous path.;https://image.tmdb.org/t/p/w500/ulQO4XJ1xlWdl4vX8Lr3SbWRfZw.jpg;tt7212726;496524;7.6342;6.2;91
tmdb_494407;Movie;Pokémon the Movie: The Power of Us;Tetsuo Yajima;Rica Matsumoto, Ikue Otani, Megumi Hayashibara, Shin-ichiro Miki, Inuko Inuyama, Unsho Ishizuka, Rina Kawaei, Koji Ohkura, Gaku Hamada, Masako Nozawa;JP;2018-07-13;2018;PG-13;98 min;Animation, Family, Adventure, Fantasy;A young athlete whose running days might be behind her, a compulsive liar, a shy researcher, a bitter old woman, and a little girl with a big secret—the only thing they have in common is the annual Wind Festival in Fula City.  The festival celebrates the Legendary Pokémon Lugia, who brings the wind that powers this seaside city. When a series of threats endangers not just the festival, but all the people and Pokémon of Fula City, it’ll take more than just Satoshi and Pikachu to save the day! Can everyone put aside their differences and work together—or will it all end in destruction?;https://image.tmdb.org/t/p/w500/5oXKbOQOsPaLscHCqHjvi7hegOJ.jpg;tt8108230;494407;7.5444;7.1;220
tmdb_370567;Movie;Sherlock Gnomes;John Stevenson;Johnny Depp, Emily Blunt, James McAvoy, Chiwetel Ejiofor, Mary J. Blige, Stephen Merchant, Michael Caine, Dexter Fletcher, James Hong, Ashley Jensen;GB, US;2018-03-15;2018;PG-13;86 min;Animation, Family, Fantasy, Comedy, Adventure, Mystery;Garden gnomes Gnomeo & Juliet recruit renown detective Sherlock Gnomes to investigate the mysterious disappearance of other garden ornaments.;https://image.tmdb.org/t/p/w500/wqnzpJR3PwS4doVkAkt9seSEpoX.jpg;tt2296777;370567;7.5098;5.747;758
tmdb_437543;Movie;The Monkey King 3;Soi Cheang;Aaron Kwok, William Feng, Zhao Liying, Xiao Shenyang, Lo Chung-Him, Lin Chi-Ling, Wang Luqing, Wang Xiaobai, Gigi Leung Wing-Kei, Cecilia So Lai-Shan;CN, HK;2018-02-16;2018;PG-13;114 min;Adventure, Fantasy, Action, Family;The Monkey King and his friends try to break free from a ruler that takes them hostage. However, their exploits provoke the anger of a deity that decides to punish them for their actions.;https://image.tmdb.org/t/p/w500/zMYnxPIkUVaRIuTpS77B8hLGkBB.jpg;tt6466464;437543;7.5052;5.836;58
tmdb_548754;Movie;River Runs Red;Wes Miller;Taye Diggs, John Cusack, George López, Luke Hemsworth, Gianni Capaldi, Briana Evigan, RJ Mitte, Steven Berrebi, Jaqueline Fleming, Yvette Parish;US, GB;2018-11-09;2018;PG-13;94 min;Thriller, Crime;When the son of a successful judge is killed by two police officers and the system sets them free, a hardened veteran detective finds some incriminating files on the officers and the judge teams up with another mourning father to take the law into his own hands.;https://image.tmdb.org/t/p/w500/8GsHFBf8uIZ5thXCGqKer9OOKkQ.jpg;tt5843780;548754;5.4459;5.464;154
tmdb_527735;Movie;Mama's Boy;Amr Salah;Hesham Maged, Nour Qadri, Shiko, Dalal Abdelaziz, Mohamed Osama, Mahmoud Ellisy, Ahmed Soltan, Mohamed Tharwat, Bayoumi Fouad, Sami Maghouri;EG;2018-06-13;2018;PG-13;104 min;Comedy;A comedy about  a gang leader who gets into a fight and  is seriously injured, after which he is transferred to the hospital in a critical condition where he needs a heart transplant. At the same time, the mother of another young man dies and doctors resort to transferring her heart to the  gang leader to save his life, but he starts acting in a motherly way towards the young man.;https://image.tmdb.org/t/p/w500/b04eCPftbA6nhfIwkT8qB0gi4DS.jpg;tt8665900;527735;7.2758;5.865;26
tmdb_424783;Movie;Bumblebee;Travis Knight;Dylan O'Brien, Hailee Steinfeld, John Cena, Jorge Lendeborg Jr., John Ortiz, Stephen Schneider, Jason Ian Drucker, Pamela Adlon, Len Cariou, Glynn Turman;CN, US;2018-11-22;2018;PG-13;114 min;Action, Adventure, Science Fiction;On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.;https://image.tmdb.org/t/p/w500/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg;tt4701182;424783;7.9917;6.72;6489
tmdb_404368;Movie;Ralph Breaks the Internet;Phil Johnston, Rich Moore;John C. Reilly, Sarah Silverman, Gal Gadot, Taraji P. Henson, Bill Hader, Jack McBrayer, Timothy Simons, Phil Johnston, Mandy Moore, Anika Noni Rose;US;2018-11-20;2018;PG-13;112 min;Family, Animation, Comedy, Adventure;Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.;https://image.tmdb.org/t/p/w500/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg;tt5848272;404368;6.5699;7.164;7946
